num_samples,time_bits,shots,shots_per_sample,seed,observed_indices,missing_indices,coverage_fraction,exact_reconstruction,minimum_index_count,maximum_index_count,count_standard_deviation,count_coefficient_of_variation,time_distribution_tvd
4,2,128,32.0,372,4,0,1.0,True,25,43,7.54983443527075,0.23593232610221093,0.109375
4,2,128,32.0,382,4,0,1.0,True,28,37,3.391164991562634,0.10597390598633231,0.046875
4,2,128,32.0,392,4,0,1.0,True,25,43,7.245688373094719,0.22642776165920997,0.1015625
4,2,128,32.0,402,4,0,1.0,True,30,34,1.5811388300841898,0.04941058844013093,0.0234375
4,2,128,32.0,412,4,0,1.0,True,30,34,1.5811388300841898,0.04941058844013093,0.0234375
4,2,128,32.0,422,4,0,1.0,True,26,37,3.9370039370059056,0.12303137303143455,0.046875
4,2,128,32.0,432,4,0,1.0,True,29,35,2.23606797749979,0.06987712429686843,0.03125
4,2,128,32.0,442,4,0,1.0,True,25,36,4.301162633521313,0.13441133229754104,0.0546875
4,2,128,32.0,452,4,0,1.0,True,29,34,2.1213203435596424,0.06629126073623882,0.03125
4,2,128,32.0,462,4,0,1.0,True,28,40,4.743416490252569,0.14823176532039278,0.0625
4,2,128,32.0,472,4,0,1.0,True,27,39,4.415880433163924,0.13799626353637262,0.0546875
4,2,128,32.0,482,4,0,1.0,True,25,37,4.415880433163924,0.13799626353637262,0.0546875
4,2,128,32.0,492,4,0,1.0,True,30,35,2.1213203435596424,0.06629126073623882,0.03125
4,2,128,32.0,502,4,0,1.0,True,28,35,2.5495097567963922,0.07967217989988726,0.03125
4,2,128,32.0,512,4,0,1.0,True,28,36,2.8284271247461903,0.08838834764831845,0.03125
4,2,128,32.0,522,4,0,1.0,True,26,39,5.612486080160912,0.1753901900050285,0.0859375
4,2,128,32.0,532,4,0,1.0,True,26,36,3.9370039370059056,0.12303137303143455,0.0546875
4,2,256,64.0,42,4,0,1.0,True,53,70,6.59545297913646,0.10305395279900718,0.04296875
4,2,256,64.0,52,4,0,1.0,True,55,76,7.968688725254614,0.12451076133210334,0.0546875
4,2,256,64.0,62,4,0,1.0,True,56,71,7.035623639735144,0.10993161937086163,0.0546875
4,2,256,64.0,72,4,0,1.0,True,54,74,7.106335201775948,0.11103648752774918,0.04296875
4,2,256,64.0,82,4,0,1.0,True,58,69,3.9370039370059056,0.061515686515717274,0.0234375
4,2,256,64.0,92,4,0,1.0,True,56,71,6.2048368229954285,0.09695057535930357,0.046875
4,2,256,64.0,102,4,0,1.0,True,50,74,9.40744386111339,0.1469913103298967,0.06640625
4,2,256,64.0,112,4,0,1.0,True,57,73,6.4031242374328485,0.10004881620988826,0.046875
4,2,256,64.0,122,4,0,1.0,True,53,73,7.280109889280518,0.1137517170200081,0.046875
4,2,256,64.0,132,4,0,1.0,True,58,74,6.363961030678928,0.09943689110435824,0.04296875
4,2,256,64.0,142,4,0,1.0,True,60,67,2.7386127875258306,0.0427908248050911,0.01953125
4,2,256,64.0,152,4,0,1.0,True,58,66,3.4641016151377544,0.05412658773652741,0.0234375
4,2,256,64.0,162,4,0,1.0,True,57,71,5.0,0.078125,0.03125
4,2,256,64.0,172,4,0,1.0,True,57,76,7.245688373094719,0.11321388082960498,0.046875
4,2,256,64.0,182,4,0,1.0,True,54,72,6.48074069840786,0.10126157341262282,0.0390625
4,2,256,64.0,192,4,0,1.0,True,57,77,7.810249675906654,0.12203515118604147,0.05078125
4,2,256,64.0,202,4,0,1.0,True,58,67,3.5355339059327378,0.05524271728019903,0.0234375
4,2,256,64.0,212,4,0,1.0,True,58,68,3.9370039370059056,0.061515686515717274,0.02734375
4,2,256,64.0,222,4,0,1.0,True,53,72,6.892024376045111,0.10768788087570486,0.04296875
4,2,256,64.0,232,4,0,1.0,True,57,71,5.385164807134504,0.08414320011147662,0.0390625
4,2,256,64.0,242,4,0,1.0,True,56,74,6.48074069840786,0.10126157341262282,0.0390625
4,2,256,64.0,252,4,0,1.0,True,56,68,4.898979485566356,0.07654655446197431,0.03125
4,2,256,64.0,262,4,0,1.0,True,50,76,11.224972160321824,0.1753901900050285,0.0859375
4,2,256,64.0,272,4,0,1.0,True,57,70,4.949747468305833,0.07733980419227864,0.03515625
4,2,256,64.0,282,4,0,1.0,True,59,71,4.58257569495584,0.071602745233685,0.03125
4,2,256,64.0,292,4,0,1.0,True,57,67,4.123105625617661,0.06442352540027595,0.02734375
4,2,256,64.0,302,4,0,1.0,True,55,73,6.519202405202649,0.10186253758129139,0.04296875
4,2,256,64.0,312,4,0,1.0,True,57,78,8.276472678623424,0.129319885603491,0.0546875
4,2,256,64.0,322,4,0,1.0,True,57,67,4.06201920231798,0.06346905003621844,0.02734375
4,2,256,64.0,332,4,0,1.0,True,58,70,4.301162633521313,0.06720566614877052,0.02734375
4,2,256,64.0,342,4,0,1.0,True,60,67,3.082207001484488,0.048159484398195125,0.0234375
4,2,256,64.0,352,4,0,1.0,True,46,79,11.811011811017716,0.1845470595471518,0.0703125
4,2,256,64.0,362,4,0,1.0,True,58,69,4.636809247747852,0.07245014449606019,0.03515625
4,2,256,64.0,372,4,0,1.0,True,49,76,9.82344135219425,0.15349127112803515,0.0625
4,2,256,64.0,382,4,0,1.0,True,54,76,7.874007874011811,0.12303137303143455,0.046875
4,2,256,64.0,392,4,0,1.0,True,59,70,4.06201920231798,0.06346905003621844,0.02734375
4,2,256,64.0,402,4,0,1.0,True,54,75,7.842193570679061,0.12253427454186033,0.0546875
4,2,256,64.0,412,4,0,1.0,True,60,69,4.06201920231798,0.06346905003621844,0.03125
4,2,256,64.0,422,4,0,1.0,True,58,71,5.244044240850758,0.08193819126329309,0.0390625
4,2,256,64.0,432,4,0,1.0,True,58,68,3.9370039370059056,0.061515686515717274,0.02734375
4,2,256,64.0,442,4,0,1.0,True,58,70,4.301162633521313,0.06720566614877052,0.02734375
4,2,256,64.0,452,4,0,1.0,True,55,72,7.582875444051551,0.11848242881330548,0.05859375
4,2,256,64.0,462,4,0,1.0,True,49,72,8.860022573334675,0.1384378527083543,0.05859375
4,2,256,64.0,472,4,0,1.0,True,56,73,6.284902544988268,0.09820160226544168,0.04296875
4,2,256,64.0,482,4,0,1.0,True,54,68,5.787918451395113,0.09043622580304864,0.0390625
4,2,256,64.0,492,4,0,1.0,True,53,81,10.723805294763608,0.16755945773068137,0.0703125
4,2,256,64.0,502,4,0,1.0,True,52,72,7.648529270389178,0.1195082698498309,0.05078125
4,2,256,64.0,512,4,0,1.0,True,57,69,4.415880433163924,0.06899813176818631,0.02734375
4,2,256,64.0,522,4,0,1.0,True,57,73,7.14142842854285,0.11158481919598204,0.0546875
4,2,256,64.0,532,4,0,1.0,True,53,72,6.96419413859206,0.10881553341550093,0.04296875
4,2,512,128.0,42,4,0,1.0,True,113,140,9.669539802906858,0.07554327971020983,0.029296875
4,2,512,128.0,52,4,0,1.0,True,113,144,11.640446726822816,0.09094099005330325,0.041015625
4,2,512,128.0,62,4,0,1.0,True,120,134,5.477225575051661,0.0427908248050911,0.01953125
4,2,512,128.0,72,4,0,1.0,True,121,138,6.442049363362563,0.050328510651270024,0.021484375
4,2,512,128.0,82,4,0,1.0,True,117,135,6.819090848492928,0.053274147253851,0.021484375
4,2,512,128.0,92,4,0,1.0,True,111,143,13.379088160259652,0.10452412625202853,0.05078125
4,2,512,128.0,102,4,0,1.0,True,120,138,7.3484692283495345,0.05740991584648074,0.02734375
4,2,512,128.0,112,4,0,1.0,True,116,138,8.916277250063503,0.06965841601612112,0.033203125
4,2,512,128.0,122,4,0,1.0,True,118,137,7.176350047203662,0.05606523474377861,0.025390625
4,2,512,128.0,132,4,0,1.0,True,110,153,16.263455967290593,0.12705824974445776,0.0546875
4,2,512,128.0,142,4,0,1.0,True,125,130,2.1213203435596424,0.016572815184059706,0.0078125
4,2,512,128.0,152,4,0,1.0,True,119,134,5.522680508593631,0.04314594147338774,0.017578125
4,2,512,128.0,162,4,0,1.0,True,119,137,6.519202405202649,0.050931268790645697,0.021484375
4,2,512,128.0,172,4,0,1.0,True,115,148,13.583077707206124,0.10611779458754785,0.048828125
4,2,512,128.0,182,4,0,1.0,True,120,137,6.041522986797286,0.0471993983343538,0.017578125
4,2,512,128.0,192,4,0,1.0,True,116,148,12.186057606953941,0.09520357505432767,0.0390625
4,2,512,128.0,202,4,0,1.0,True,124,131,2.5495097567963922,0.019918044974971814,0.0078125
4,2,512,128.0,212,4,0,1.0,True,121,141,7.713624310270756,0.06026268992399028,0.025390625
4,2,512,128.0,222,4,0,1.0,True,114,144,10.653637876331258,0.08323154590883795,0.03125
4,2,512,128.0,232,4,0,1.0,True,115,138,8.860022573334675,0.06921892635417715,0.03125
4,2,512,128.0,242,4,0,1.0,True,115,142,9.874208829065749,0.07714225647707616,0.033203125
4,2,512,128.0,252,4,0,1.0,True,119,136,6.519202405202649,0.050931268790645697,0.0234375
4,2,512,128.0,262,4,0,1.0,True,113,143,11.180339887498949,0.08734640537108554,0.0390625
4,2,512,128.0,272,4,0,1.0,True,116,136,8.154753215150045,0.06370900949335973,0.029296875
4,2,512,128.0,282,4,0,1.0,True,114,141,10.319883720275147,0.08062409156464959,0.037109375
4,2,512,128.0,292,4,0,1.0,True,115,138,8.336666000266533,0.06513020312708229,0.025390625
4,2,512,128.0,302,4,0,1.0,True,113,141,9.974968671630002,0.07792944274710939,0.029296875
4,2,512,128.0,312,4,0,1.0,True,106,140,13.693063937629153,0.10697706201272776,0.044921875
4,2,512,128.0,322,4,0,1.0,True,114,138,8.74642784226795,0.06833146751771836,0.02734375
4,2,512,128.0,332,4,0,1.0,True,118,135,6.284902544988268,0.04910080113272084,0.01953125
4,2,512,128.0,342,4,0,1.0,True,111,136,9.924716620639604,0.0775368485987469,0.033203125
4,2,512,128.0,352,4,0,1.0,True,123,136,4.847679857416329,0.03787249888606507,0.015625
4,2,512,128.0,362,4,0,1.0,True,121,135,5.385164807134504,0.04207160005573831,0.01953125
4,2,512,128.0,372,4,0,1.0,True,109,145,13.076696830622021,0.10216169398923454,0.04296875
4,2,512,128.0,382,4,0,1.0,True,111,143,11.445523142259598,0.0894181495489031,0.03515625
4,2,512,128.0,392,4,0,1.0,True,103,156,18.828170383762732,0.14709508112314634,0.0546875
4,2,512,128.0,402,4,0,1.0,True,118,141,9.460443964212251,0.07390971847040821,0.03515625
4,2,512,128.0,412,4,0,1.0,True,117,139,8.54400374531753,0.0667500292602932,0.03125
4,2,512,128.0,422,4,0,1.0,True,118,137,8.573214099741124,0.06697823515422753,0.033203125
4,2,512,128.0,432,4,0,1.0,True,118,137,6.96419413859206,0.054407766707750466,0.0234375
4,2,512,128.0,442,4,0,1.0,True,125,134,3.5355339059327378,0.027621358640099514,0.01171875
4,2,512,128.0,452,4,0,1.0,True,119,140,7.648529270389178,0.05975413492491545,0.0234375
4,2,512,128.0,462,4,0,1.0,True,122,138,6.0,0.046875,0.01953125
4,2,512,128.0,472,4,0,1.0,True,119,136,6.284902544988268,0.04910080113272084,0.021484375
4,2,512,128.0,482,4,0,1.0,True,115,137,8.514693182963201,0.06652104049190001,0.029296875
4,2,512,128.0,492,4,0,1.0,True,121,138,7.314369419163897,0.05714351108721794,0.02734375
4,2,512,128.0,502,4,0,1.0,True,113,138,9.974968671630002,0.07792944274710939,0.03515625
4,2,512,128.0,512,4,0,1.0,True,116,135,7.245688373094719,0.05660694041480249,0.0234375
4,2,512,128.0,522,4,0,1.0,True,116,144,10.198039027185569,0.07967217989988726,0.03125
4,2,512,128.0,532,4,0,1.0,True,111,141,10.88577052853862,0.08504508225420797,0.033203125
4,2,1024,256.0,42,4,0,1.0,True,234,276,14.89966442575134,0.05820181416309117,0.021484375
4,2,1024,256.0,52,4,0,1.0,True,240,273,13.838352503098047,0.05405606446522675,0.0263671875
4,2,1024,256.0,62,4,0,1.0,True,249,262,5.612486080160912,0.021923773750628563,0.0107421875
4,2,1024,256.0,72,4,0,1.0,True,237,266,11.247221879201993,0.043934460465632784,0.0185546875
4,2,1024,256.0,82,4,0,1.0,True,239,267,11.180339887498949,0.04367320268554277,0.01953125
4,2,1024,256.0,92,4,0,1.0,True,228,278,18.275666882497067,0.07138932375975417,0.029296875
4,2,1024,256.0,102,4,0,1.0,True,247,265,6.96419413859206,0.027203883353875233,0.0126953125
4,2,1024,256.0,112,4,0,1.0,True,238,270,12.24744871391589,0.047841596538733946,0.021484375
4,2,1024,256.0,122,4,0,1.0,True,244,263,7.842193570679061,0.030633568635465083,0.013671875
4,2,1024,256.0,132,4,0,1.0,True,240,270,10.862780491200215,0.04243273629375084,0.017578125
4,2,1024,256.0,142,4,0,1.0,True,254,259,2.1213203435596424,0.008286407592029853,0.00390625
4,2,1024,256.0,152,4,0,1.0,True,243,263,7.713624310270756,0.03013134496199514,0.0126953125
4,2,1024,256.0,162,4,0,1.0,True,242,268,9.669539802906858,0.03777163985510491,0.0166015625
4,2,1024,256.0,172,4,0,1.0,True,238,277,15.116216457830975,0.059047720538402244,0.02734375
4,2,1024,256.0,182,4,0,1.0,True,237,267,12.103718436910205,0.04728015014418049,0.0205078125
4,2,1024,256.0,192,4,0,1.0,True,231,270,14.849242404917497,0.05800485314420897,0.0244140625
4,2,1024,256.0,202,4,0,1.0,True,254,258,1.5811388300841898,0.006176323555016366,0.0029296875
4,2,1024,256.0,212,4,0,1.0,True,248,271,9.027735042633894,0.03526459001028865,0.0146484375
4,2,1024,256.0,222,4,0,1.0,True,240,277,13.322912594474229,0.052042627322164955,0.0205078125
4,2,1024,256.0,232,4,0,1.0,True,240,269,10.8397416943394,0.04234274099351328,0.0185546875
4,2,1024,256.0,242,4,0,1.0,True,236,275,17.190113437671084,0.06714888061590267,0.033203125
4,2,1024,256.0,252,4,0,1.0,True,247,265,6.363961030678928,0.02485922277608956,0.0087890625
4,2,1024,256.0,262,4,0,1.0,True,243,269,11.597413504743201,0.04530239650290313,0.0224609375
4,2,1024,256.0,272,4,0,1.0,True,228,280,18.973665961010276,0.07411588266019639,0.03125
4,2,1024,256.0,282,4,0,1.0,True,234,277,15.890248582070704,0.06207128352371369,0.02734375
4,2,1024,256.0,292,4,0,1.0,True,245,262,6.59545297913646,0.025763488199751796,0.0107421875
4,2,1024,256.0,302,4,0,1.0,True,236,274,13.47219358530748,0.05262575619260734,0.01953125
4,2,1024,256.0,312,4,0,1.0,True,228,273,17.649362594722792,0.0689428226356359,0.029296875
4,2,1024,256.0,322,4,0,1.0,True,238,270,11.575836902790225,0.04521811290152432,0.017578125
4,2,1024,256.0,332,4,0,1.0,True,241,267,9.513148795220223,0.037160737481329,0.0146484375
4,2,1024,256.0,342,4,0,1.0,True,249,268,7.176350047203662,0.028032617371889303,0.01171875
4,2,1024,256.0,352,4,0,1.0,True,225,275,19.96246477767713,0.07797837803780129,0.0341796875
4,2,1024,256.0,362,4,0,1.0,True,246,265,7.176350047203662,0.028032617371889303,0.0126953125
4,2,1024,256.0,372,4,0,1.0,True,226,268,17.421251390184345,0.0680517632429076,0.029296875
4,2,1024,256.0,382,4,0,1.0,True,232,276,16.077935190813527,0.06280443433911534,0.0263671875
4,2,1024,256.0,392,4,0,1.0,True,227,279,18.841443681416774,0.07359938938053427,0.029296875
4,2,1024,256.0,402,4,0,1.0,True,244,272,11.247221879201993,0.043934460465632784,0.0205078125
4,2,1024,256.0,412,4,0,1.0,True,239,265,10.04987562112089,0.039257326645003476,0.0166015625
4,2,1024,256.0,422,4,0,1.0,True,242,264,8.803408430829505,0.03438831418292775,0.0146484375
4,2,1024,256.0,432,4,0,1.0,True,231,273,17.233687939614086,0.06731909351411752,0.03125
4,2,1024,256.0,442,4,0,1.0,True,244,274,11.045361017187261,0.04314594147338774,0.017578125
4,2,1024,256.0,452,4,0,1.0,True,244,268,8.74642784226795,0.03416573375885918,0.0146484375
4,2,1024,256.0,462,4,0,1.0,True,241,273,12.12435565298214,0.04736076426946149,0.021484375
4,2,1024,256.0,472,4,0,1.0,True,242,265,9.082951062292475,0.03548027758707998,0.015625
4,2,1024,256.0,482,4,0,1.0,True,240,273,14.230249470757707,0.055586911995147294,0.02734375
4,2,1024,256.0,492,4,0,1.0,True,243,267,8.803408430829505,0.03438831418292775,0.0146484375
4,2,1024,256.0,502,4,0,1.0,True,239,271,11.895377253370318,0.046466317395977806,0.0205078125
4,2,1024,256.0,512,4,0,1.0,True,238,266,10.88577052853862,0.042522541127103984,0.017578125
4,2,1024,256.0,522,4,0,1.0,True,227,292,25.129663746258124,0.0981627490088208,0.044921875
4,2,1024,256.0,532,4,0,1.0,True,233,270,13.838352503098047,0.05405606446522675,0.0224609375
4,2,2048,512.0,42,4,0,1.0,True,484,538,22.214859891523062,0.04338839822563098,0.02099609375
4,2,2048,512.0,52,4,0,1.0,True,488,536,18.973665961010276,0.037057941330098196,0.017578125
4,2,2048,512.0,62,4,0,1.0,True,498,519,8.276472678623424,0.016164985700436375,0.0068359375
4,2,2048,512.0,72,4,0,1.0,True,478,534,20.688160865577203,0.040406564190580474,0.0166015625
4,2,2048,512.0,82,4,0,1.0,True,486,527,16.896745248715803,0.03300145556389805,0.0146484375
4,2,2048,512.0,92,4,0,1.0,True,473,543,25.865034312755125,0.05051764514209985,0.021484375
4,2,2048,512.0,102,4,0,1.0,True,498,536,14.949916387726054,0.02919905544477745,0.01220703125
4,2,2048,512.0,112,4,0,1.0,True,485,537,18.425525772688278,0.03598735502478179,0.01318359375
4,2,2048,512.0,122,4,0,1.0,True,493,523,11.423659658795863,0.02231183527108567,0.00927734375
4,2,2048,512.0,132,4,0,1.0,True,488,557,27.99107000455681,0.05467005860265002,0.02294921875
4,2,2048,512.0,142,4,0,1.0,True,509,516,2.5495097567963922,0.004979511243742954,0.001953125
4,2,2048,512.0,152,4,0,1.0,True,493,521,11.291589790636214,0.022053886309836356,0.00927734375
4,2,2048,512.0,162,4,0,1.0,True,493,530,13.656500283747663,0.026672852116694654,0.01171875
4,2,2048,512.0,172,4,0,1.0,True,485,541,21.047565179849187,0.04110852574189294,0.0185546875
4,2,2048,512.0,182,4,0,1.0,True,497,527,10.816653826391969,0.021126277004671814,0.0087890625
4,2,2048,512.0,192,4,0,1.0,True,474,545,26.296387584609413,0.05136013200119026,0.0224609375
4,2,2048,512.0,202,4,0,1.0,True,511,514,1.224744871391589,0.002392079826936697,0.0009765625
4,2,2048,512.0,212,4,0,1.0,True,501,533,12.68857754044952,0.02478237800869047,0.01025390625
4,2,2048,512.0,222,4,0,1.0,True,493,537,15.98436736314578,0.031219467506144103,0.01220703125
4,2,2048,512.0,232,4,0,1.0,True,492,529,13.546217184144066,0.02645745543778138,0.01123046875
4,2,2048,512.0,242,4,0,1.0,True,481,545,30.553232234904378,0.059674281708797614,0.02978515625
4,2,2048,512.0,252,4,0,1.0,True,492,523,12.469963913339926,0.024355398268242043,0.01025390625
4,2,2048,512.0,262,4,0,1.0,True,497,527,11.704699910719626,0.02286074201312427,0.0107421875
4,2,2048,512.0,272,4,0,1.0,True,484,524,16.38596960817394,0.03200384689096473,0.013671875
4,2,2048,512.0,282,4,0,1.0,True,480,540,22.44994432064365,0.04384754750125713,0.01953125
4,2,2048,512.0,292,4,0,1.0,True,493,527,12.267844146385297,0.023960633098408783,0.00927734375
4,2,2048,512.0,302,4,0,1.0,True,481,537,20.074859899884732,0.03920871074196237,0.01513671875
4,2,2048,512.0,312,4,0,1.0,True,475,535,23.430749027719962,0.04576318169476555,0.01953125
4,2,2048,512.0,322,4,0,1.0,True,489,531,15.132745950421556,0.029556144434417102,0.01171875
4,2,2048,512.0,332,4,0,1.0,True,489,527,14.45683229480096,0.028236000575783127,0.01171875
4,2,2048,512.0,342,4,0,1.0,True,502,527,9.192388155425117,0.017953883116064683,0.00732421875
4,2,2048,512.0,352,4,0,1.0,True,490,552,23.73815494093844,0.04636358386902039,0.01953125
4,2,2048,512.0,362,4,0,1.0,True,497,525,10.04987562112089,0.019628663322501738,0.0078125
4,2,2048,512.0,372,4,0,1.0,True,473,556,34.16869912653978,0.066735740481523,0.0322265625
4,2,2048,512.0,382,4,0,1.0,True,478,540,23.021728866442675,0.04496431419227085,0.01953125
4,2,2048,512.0,392,4,0,1.0,True,474,542,24.73863375370596,0.048317644050206957,0.01953125
4,2,2048,512.0,402,4,0,1.0,True,493,530,13.874436925511608,0.02709850962013986,0.01220703125
4,2,2048,512.0,412,4,0,1.0,True,473,530,22.726636354727024,0.04438796163032622,0.01904296875
4,2,2048,512.0,422,4,0,1.0,True,493,522,11.467344941179714,0.02239715808824163,0.00927734375
4,2,2048,512.0,432,4,0,1.0,True,485,526,15.921683328090658,0.031097037750177067,0.01318359375
4,2,2048,512.0,442,4,0,1.0,True,485,549,23.2163735324878,0.045344479555640235,0.01806640625
4,2,2048,512.0,452,4,0,1.0,True,503,524,7.582875444051551,0.014810303601663185,0.005859375
4,2,2048,512.0,462,4,0,1.0,True,490,531,15.763882770434446,0.030788833536004777,0.01416015625
4,2,2048,512.0,472,4,0,1.0,True,500,525,12.020815280171307,0.023478154844084585,0.01171875
4,2,2048,512.0,482,4,0,1.0,True,482,541,25.0099980007996,0.04884765234531172,0.02392578125
4,2,2048,512.0,492,4,0,1.0,True,495,526,11.113055385446435,0.021705186299700068,0.00830078125
4,2,2048,512.0,502,4,0,1.0,True,488,538,18.207141456033124,0.035560823156314696,0.01513671875
4,2,2048,512.0,512,4,0,1.0,True,484,526,16.792855623746664,0.032798546140130204,0.013671875
4,2,2048,512.0,522,4,0,1.0,True,456,572,44.16446535394717,0.08625872139442807,0.03955078125
4,2,2048,512.0,532,4,0,1.0,True,478,542,22.891046284519195,0.04470907477445155,0.017578125
4,2,4096,1024.0,42,4,0,1.0,True,990,1069,34.08078637590395,0.0332820179452187,0.01611328125
4,2,4096,1024.0,52,4,0,1.0,True,989,1058,26.74883175019051,0.02612190600604542,0.01220703125
4,2,4096,1024.0,62,4,0,1.0,True,994,1038,17.621010186706094,0.01720801776045517,0.00732421875
4,2,4096,1024.0,72,4,0,1.0,True,986,1050,23.67488120350343,0.023120001175296317,0.00927734375
4,2,4096,1024.0,82,4,0,1.0,True,985,1047,25.632011235952593,0.025031260972609954,0.01123046875
4,2,4096,1024.0,92,4,0,1.0,True,969,1067,36.173194495371845,0.03532538524938657,0.014892578125
4,2,4096,1024.0,102,4,0,1.0,True,1003,1057,20.615528128088304,0.020132351687586234,0.00830078125
4,2,4096,1024.0,112,4,0,1.0,True,985,1065,28.521921393903323,0.027853438861233714,0.010986328125
4,2,4096,1024.0,122,4,0,1.0,True,1012,1043,11.640446726822816,0.011367623756662906,0.004638671875
4,2,4096,1024.0,132,4,0,1.0,True,989,1090,40.441315507782384,0.039493472175568735,0.01611328125
4,2,4096,1024.0,142,4,0,1.0,True,1020,1031,4.301162633521313,0.0042003541342981576,0.001708984375
4,2,4096,1024.0,152,4,0,1.0,True,997,1038,16.20185174601965,0.015822120845722314,0.006591796875
4,2,4096,1024.0,162,4,0,1.0,True,997,1053,20.43281674170255,0.019953922599318896,0.008544921875
4,2,4096,1024.0,172,4,0,1.0,True,984,1064,29.966648127543394,0.029264304812054096,0.01318359375
4,2,4096,1024.0,182,4,0,1.0,True,996,1044,18.560711193270585,0.018125694524678305,0.008056640625
4,2,4096,1024.0,192,4,0,1.0,True,969,1072,37.808729150819126,0.0369225870613468,0.015869140625
4,2,4096,1024.0,202,4,0,1.0,True,1013,1029,6.442049363362563,0.006291063831408753,0.002685546875
4,2,4096,1024.0,212,4,0,1.0,True,1008,1052,17.04406054905931,0.016644590379940732,0.0068359375
4,2,4096,1024.0,222,4,0,1.0,True,999,1050,19.50640920313116,0.019049227737432773,0.0087890625
4,2,4096,1024.0,232,4,0,1.0,True,997,1048,18.66815470259447,0.018230619826752413,0.0078125
4,2,4096,1024.0,242,4,0,1.0,True,981,1063,36.40054944640259,0.03554741156875253,0.017578125
4,2,4096,1024.0,252,4,0,1.0,True,1004,1039,12.864680330268607,0.012563164385027937,0.005126953125
4,2,4096,1024.0,262,4,0,1.0,True,994,1046,22.715633383201094,0.02218323572578232,0.0107421875
4,2,4096,1024.0,272,4,0,1.0,True,985,1043,22.9891278651453,0.022450320180805956,0.009521484375
4,2,4096,1024.0,282,4,0,1.0,True,976,1063,31.13679495388053,0.030407026322148954,0.01171875
4,2,4096,1024.0,292,4,0,1.0,True,1010,1042,12.509996003196804,0.012216792971871879,0.005615234375
4,2,4096,1024.0,302,4,0,1.0,True,979,1054,27.937430089397985,0.02728264657167772,0.010986328125
4,2,4096,1024.0,312,4,0,1.0,True,972,1057,32.931747600150224,0.0321599097657717,0.013671875
4,2,4096,1024.0,322,4,0,1.0,True,993,1051,20.904544960366874,0.020414594687858275,0.00830078125
4,2,4096,1024.0,332,4,0,1.0,True,990,1046,21.644860821913362,0.021137559396399767,0.009033203125
4,2,4096,1024.0,342,4,0,1.0,True,1008,1044,12.90348790056394,0.012601062402894473,0.0048828125
4,2,4096,1024.0,352,4,0,1.0,True,989,1075,31.51190251317746,0.030773342298024864,0.012451171875
4,2,4096,1024.0,362,4,0,1.0,True,1001,1042,14.815532390029054,0.014468293349637748,0.005615234375
4,2,4096,1024.0,372,4,0,1.0,True,961,1063,38.242646351945886,0.037346334328072155,0.015380859375
4,2,4096,1024.0,382,4,0,1.0,True,975,1064,33.18885355055218,0.032410989795461115,0.01416015625
4,2,4096,1024.0,392,4,0,1.0,True,973,1063,33.1436268383531,0.0323668230843292,0.013427734375
4,2,4096,1024.0,402,4,0,1.0,True,995,1046,18.934096228761486,0.01849032834839989,0.0078125
4,2,4096,1024.0,412,4,0,1.0,True,1009,1051,16.15549442140351,0.015776850020901866,0.006591796875
4,2,4096,1024.0,422,4,0,1.0,True,997,1039,16.263455967290593,0.01588228121805722,0.006591796875
4,2,4096,1024.0,432,4,0,1.0,True,985,1042,22.792542640082964,0.02225834242195602,0.009521484375
4,2,4096,1024.0,442,4,0,1.0,True,1004,1060,21.540659228538015,0.021035800027869155,0.0087890625
4,2,4096,1024.0,452,4,0,1.0,True,1000,1037,14.19506956657839,0.013862372623611709,0.005859375
4,2,4096,1024.0,462,4,0,1.0,True,994,1045,20.579115627256677,0.02009679260474285,0.00927734375
4,2,4096,1024.0,472,4,0,1.0,True,998,1045,18.986837546047525,0.018541833541062036,0.0087890625
4,2,4096,1024.0,482,4,0,1.0,True,967,1072,42.47940677551889,0.041483795679217665,0.019775390625
4,2,4096,1024.0,492,4,0,1.0,True,999,1043,15.84297951775486,0.01547165968530748,0.006103515625
4,2,4096,1024.0,502,4,0,1.0,True,1004,1063,22.94558781116753,0.022407800596843292,0.009521484375
4,2,4096,1024.0,512,4,0,1.0,True,983,1044,24.566236993076494,0.023990465813551264,0.010009765625
4,2,4096,1024.0,522,4,0,1.0,True,944,1110,63.494094213556586,0.062005951380426354,0.028564453125
4,2,4096,1024.0,532,4,0,1.0,True,974,1066,32.89376840679705,0.032122820709762745,0.01220703125
8,3,4,0.5,42,4,4,0.5,False,0,1,0.5,1.0,0.5
8,3,4,0.5,52,3,5,0.375,False,0,2,0.7071067811865476,1.4142135623730951,0.625
8,3,4,0.5,62,4,4,0.5,False,0,1,0.5,1.0,0.5
8,3,4,0.5,72,4,4,0.5,False,0,1,0.5,1.0,0.5
8,3,4,0.5,82,2,6,0.25,False,0,3,1.0,2.0,0.75
8,3,4,0.5,92,3,5,0.375,False,0,2,0.7071067811865476,1.4142135623730951,0.625
8,3,4,0.5,102,4,4,0.5,False,0,1,0.5,1.0,0.5
8,3,4,0.5,112,4,4,0.5,False,0,1,0.5,1.0,0.5
8,3,4,0.5,122,4,4,0.5,False,0,1,0.5,1.0,0.5
8,3,4,0.5,132,4,4,0.5,False,0,1,0.5,1.0,0.5
8,3,4,0.5,142,3,5,0.375,False,0,2,0.7071067811865476,1.4142135623730951,0.625
