condition,gate_error_enabled,readout_error_enabled,thermal_relaxation_enabled,seed_simulator,simulation_seconds,shots,observed_indices,coverage_fraction,modal_correct_indices,modal_amplitude_accuracy,normalized_modal_mae,correct_basis_shot_fraction,amplitude_bit_error_rate,joint_distribution_tvd,time_distribution_tvd,exact_reconstruction,backend_name,backend_class,backend_num_qubits,num_samples,amplitude_bits,time_bits,logical_qubits,data_seed,optimization_level,seed_transpiler,initial_layout,final_layout,transpiled_depth,transpiled_size,selected_readout_error_mean,selected_readout_error_max,selected_t1_seconds_mean,selected_t2_seconds_mean,two_qubit_gate_count,swap_count,calibrated_gate_count,missing_calibration_count,calibration_error_budget,independent_gate_success_proxy,calibrated_duration_seconds
full_calibration,True,True,True,52,0.11117409996222705,2048,4,1.0,4,1.0,0.0,0.396484375,0.2501220703125,0.603515625,0.015625,True,fake_nairobi,FakeNairobiV2,7,4,4,2,6,42,2,82,4-3-2-0-5-1,1-3-2-0-4-5,190,246,0.026716666666666666,0.05800000000000005,9.940685236631248e-05,7.72489665936874e-05,94,0,240,0,0.8357893642050573,0.4335321315849941,3.9921777777777783e-05
full_calibration,True,True,True,62,0.11262959998566657,2048,4,1.0,4,1.0,0.0,0.3955078125,0.2509765625,0.6044921875,0.0341796875,True,fake_nairobi,FakeNairobiV2,7,4,4,2,6,42,2,82,4-3-2-0-5-1,1-3-2-0-4-5,190,246,0.026716666666666666,0.05800000000000005,9.940685236631248e-05,7.72489665936874e-05,94,0,240,0,0.8357893642050573,0.4335321315849941,3.9921777777777783e-05
ideal,False,False,False,42,0.048535300069488585,2048,8,1.0,8,1.0,0.0,1.0,0.0,0.021484375,0.021484375,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,42,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
ideal,False,False,False,52,0.06392960005905479,2048,8,1.0,8,1.0,0.0,1.0,0.0,0.03466796875,0.03466796875,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,42,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
ideal,False,False,False,62,0.06499630003236234,2048,8,1.0,8,1.0,0.0,1.0,0.0,0.02392578125,0.02392578125,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,42,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
readout_only,False,True,False,42,0.07565490005072206,2048,8,1.0,8,1.0,0.0,0.849609375,0.044921875,0.150390625,0.0205078125,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,42,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
readout_only,False,True,False,52,0.0781247999984771,2048,8,1.0,8,1.0,0.0,0.85302734375,0.04833984375,0.14697265625,0.02490234375,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,42,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
readout_only,False,True,False,62,0.0715303000761196,2048,8,1.0,8,1.0,0.0,0.875,0.0396728515625,0.126953125,0.0263671875,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,42,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
gate_thermal,True,False,True,42,0.4247171999886632,2048,8,1.0,1,0.125,0.35,0.08447265625,0.4642333984375,0.91552734375,0.10009765625,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,42,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
gate_thermal,True,False,True,52,0.38122929993551224,2048,8,1.0,3,0.375,0.25,0.09326171875,0.4608154296875,0.90673828125,0.10693359375,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,42,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
gate_thermal,True,False,True,62,0.38126279995776713,2048,8,1.0,0,0.0,0.4,0.08154296875,0.46875,0.91845703125,0.1142578125,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,42,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
full_calibration,True,True,True,42,0.4085737999994308,2048,8,1.0,1,0.125,0.25,0.0810546875,0.4708251953125,0.9189453125,0.09521484375,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,42,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
full_calibration,True,True,True,52,0.42767130001448095,2048,8,1.0,2,0.25,0.31666666666666665,0.0869140625,0.466064453125,0.9130859375,0.09912109375,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,42,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
full_calibration,True,True,True,62,0.4396761000389233,2048,8,1.0,1,0.125,0.35833333333333334,0.0849609375,0.474365234375,0.9150390625,0.10986328125,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,42,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
ideal,False,False,False,42,0.04278849996626377,2048,8,1.0,8,1.0,0.0,1.0,0.0,0.021484375,0.021484375,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,52,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
ideal,False,False,False,52,0.048960300046019256,2048,8,1.0,8,1.0,0.0,1.0,0.0,0.03466796875,0.03466796875,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,52,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
ideal,False,False,False,62,0.050265399971976876,2048,8,1.0,8,1.0,0.0,1.0,0.0,0.02392578125,0.02392578125,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,52,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
readout_only,False,True,False,42,0.06304069992620498,2048,8,1.0,8,1.0,0.0,0.849609375,0.044921875,0.150390625,0.0205078125,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,52,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
readout_only,False,True,False,52,0.06423030002042651,2048,8,1.0,8,1.0,0.0,0.85302734375,0.04833984375,0.14697265625,0.02490234375,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,52,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
readout_only,False,True,False,62,0.06604489998426288,2048,8,1.0,8,1.0,0.0,0.875,0.0396728515625,0.126953125,0.0263671875,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,52,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
gate_thermal,True,False,True,42,0.4947126000188291,2048,8,1.0,1,0.125,0.35,0.08447265625,0.4642333984375,0.91552734375,0.10009765625,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,52,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
gate_thermal,True,False,True,52,0.4192604999989271,2048,8,1.0,3,0.375,0.25,0.09326171875,0.4608154296875,0.90673828125,0.10693359375,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,52,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
gate_thermal,True,False,True,62,0.4230503999860957,2048,8,1.0,0,0.0,0.4,0.08154296875,0.46875,0.91845703125,0.1142578125,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,52,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
full_calibration,True,True,True,42,0.4283333000494167,2048,8,1.0,1,0.125,0.25,0.0810546875,0.4708251953125,0.9189453125,0.09521484375,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,52,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
full_calibration,True,True,True,52,0.4410443000961095,2048,8,1.0,2,0.25,0.31666666666666665,0.0869140625,0.466064453125,0.9130859375,0.09912109375,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,52,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
full_calibration,True,True,True,62,0.5527098999591544,2048,8,1.0,1,0.125,0.35833333333333334,0.0849609375,0.474365234375,0.9150390625,0.10986328125,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,52,4-1-5-0-3-2-6,2-6-4-1-0-5-3,751,998,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,433,0,991,0,3.790068479731834,0.022594054563346,0.00016446577777777866
ideal,False,False,False,42,0.044847300043329597,2048,8,1.0,8,1.0,0.0,1.0,0.0,0.021484375,0.021484375,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,62,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.754519010328832,0.02341170869154837,0.00016273066666666746
ideal,False,False,False,52,0.05342340003699064,2048,8,1.0,8,1.0,0.0,1.0,0.0,0.03466796875,0.03466796875,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,62,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.754519010328832,0.02341170869154837,0.00016273066666666746
ideal,False,False,False,62,0.05322510004043579,2048,8,1.0,8,1.0,0.0,1.0,0.0,0.02392578125,0.02392578125,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,62,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.754519010328832,0.02341170869154837,0.00016273066666666746
readout_only,False,True,False,42,0.06657150003593415,2048,8,1.0,8,1.0,0.0,0.849609375,0.044921875,0.150390625,0.0205078125,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,62,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.754519010328832,0.02341170869154837,0.00016273066666666746
readout_only,False,True,False,52,0.06637209991458803,2048,8,1.0,8,1.0,0.0,0.85302734375,0.04833984375,0.14697265625,0.02490234375,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,62,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.754519010328832,0.02341170869154837,0.00016273066666666746
readout_only,False,True,False,62,0.06603480002377182,2048,8,1.0,8,1.0,0.0,0.875,0.0396728515625,0.126953125,0.0263671875,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,62,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.754519010328832,0.02341170869154837,0.00016273066666666746
gate_thermal,True,False,True,42,0.4192431999836117,2048,8,1.0,1,0.125,0.3666666666666667,0.0810546875,0.462158203125,0.9189453125,0.09423828125,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,62,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.754519010328832,0.02341170869154837,0.00016273066666666746
gate_thermal,True,False,True,52,0.39547160000074655,2048,8,1.0,3,0.375,0.23333333333333334,0.10107421875,0.457275390625,0.89892578125,0.1103515625,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,62,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.754519010328832,0.02341170869154837,0.00016273066666666746
gate_thermal,True,False,True,62,0.3770735999569297,2048,8,1.0,1,0.125,0.425,0.08203125,0.4718017578125,0.91796875,0.115234375,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,62,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.754519010328832,0.02341170869154837,0.00016273066666666746
full_calibration,True,True,True,42,0.3854287000140175,2048,8,1.0,1,0.125,0.15,0.07958984375,0.4683837890625,0.92041015625,0.0908203125,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,62,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.754519010328832,0.02341170869154837,0.00016273066666666746
full_calibration,True,True,True,52,0.38604799995664507,2048,8,1.0,2,0.25,0.2833333333333333,0.091796875,0.462890625,0.908203125,0.1025390625,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,62,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.754519010328832,0.02341170869154837,0.00016273066666666746
full_calibration,True,True,True,62,0.389085799921304,2048,8,1.0,0,0.0,0.5,0.08447265625,0.47705078125,0.91552734375,0.11083984375,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,62,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.754519010328832,0.02341170869154837,0.00016273066666666746
ideal,False,False,False,42,0.045207299990579486,2048,8,1.0,8,1.0,0.0,1.0,0.0,0.021484375,0.021484375,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,72,4-1-5-0-3-2-6,2-6-4-3-1-5-0,747,992,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,435,0,985,0,3.8064109802847605,0.022227812024816038,0.0001649635555555564
ideal,False,False,False,52,0.045253499993123114,2048,8,1.0,8,1.0,0.0,1.0,0.0,0.03466796875,0.03466796875,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,72,4-1-5-0-3-2-6,2-6-4-3-1-5-0,747,992,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,435,0,985,0,3.8064109802847605,0.022227812024816038,0.0001649635555555564
ideal,False,False,False,62,0.04385740007273853,2048,8,1.0,8,1.0,0.0,1.0,0.0,0.02392578125,0.02392578125,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,72,4-1-5-0-3-2-6,2-6-4-3-1-5-0,747,992,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,435,0,985,0,3.8064109802847605,0.022227812024816038,0.0001649635555555564
readout_only,False,True,False,42,0.05982079997193068,2048,8,1.0,8,1.0,0.0,0.84130859375,0.051025390625,0.15869140625,0.01953125,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,72,4-1-5-0-3-2-6,2-6-4-3-1-5-0,747,992,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,435,0,985,0,3.8064109802847605,0.022227812024816038,0.0001649635555555564
readout_only,False,True,False,52,0.059604200068861246,2048,8,1.0,8,1.0,0.0,0.826171875,0.0601806640625,0.173828125,0.02294921875,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,72,4-1-5-0-3-2-6,2-6-4-3-1-5-0,747,992,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,435,0,985,0,3.8064109802847605,0.022227812024816038,0.0001649635555555564
readout_only,False,True,False,62,0.059165699989534914,2048,8,1.0,8,1.0,0.0,0.853515625,0.0482177734375,0.146484375,0.02783203125,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,72,4-1-5-0-3-2-6,2-6-4-3-1-5-0,747,992,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,435,0,985,0,3.8064109802847605,0.022227812024816038,0.0001649635555555564
gate_thermal,True,False,True,42,0.3988496999954805,2048,8,1.0,1,0.125,0.18333333333333332,0.07958984375,0.468017578125,0.92041015625,0.10009765625,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,72,4-1-5-0-3-2-6,2-6-4-3-1-5-0,747,992,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,435,0,985,0,3.8064109802847605,0.022227812024816038,0.0001649635555555564
gate_thermal,True,False,True,52,0.3761458999942988,2048,8,1.0,2,0.25,0.23333333333333334,0.09375,0.4544677734375,0.90625,0.10693359375,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,72,4-1-5-0-3-2-6,2-6-4-3-1-5-0,747,992,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,435,0,985,0,3.8064109802847605,0.022227812024816038,0.0001649635555555564
gate_thermal,True,False,True,62,0.370801999932155,2048,8,1.0,2,0.25,0.30833333333333335,0.08349609375,0.472900390625,0.91650390625,0.1142578125,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,72,4-1-5-0-3-2-6,2-6-4-3-1-5-0,747,992,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,435,0,985,0,3.8064109802847605,0.022227812024816038,0.0001649635555555564
full_calibration,True,True,True,42,0.389097600011155,2048,8,1.0,0,0.0,0.23333333333333334,0.078125,0.4755859375,0.921875,0.09521484375,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,72,4-1-5-0-3-2-6,2-6-4-3-1-5-0,747,992,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,435,0,985,0,3.8064109802847605,0.022227812024816038,0.0001649635555555564
full_calibration,True,True,True,52,0.3873919000616297,2048,8,1.0,2,0.25,0.23333333333333334,0.0859375,0.4593505859375,0.9140625,0.09912109375,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,72,4-1-5-0-3-2-6,2-6-4-3-1-5-0,747,992,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,435,0,985,0,3.8064109802847605,0.022227812024816038,0.0001649635555555564
full_calibration,True,True,True,62,0.3836038999725133,2048,8,1.0,1,0.125,0.3416666666666667,0.08984375,0.473388671875,0.91015625,0.10986328125,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,72,4-1-5-0-3-2-6,2-6-4-3-1-5-0,747,992,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,435,0,985,0,3.8064109802847605,0.022227812024816038,0.0001649635555555564
ideal,False,False,False,42,0.04622279992327094,2048,8,1.0,8,1.0,0.0,1.0,0.0,0.021484375,0.021484375,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,82,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.7545190103288326,0.02341170869154836,0.000162766222222223
ideal,False,False,False,52,0.04438869992736727,2048,8,1.0,8,1.0,0.0,1.0,0.0,0.03466796875,0.03466796875,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,82,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.7545190103288326,0.02341170869154836,0.000162766222222223
ideal,False,False,False,62,0.046206100028939545,2048,8,1.0,8,1.0,0.0,1.0,0.0,0.02392578125,0.02392578125,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,82,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.7545190103288326,0.02341170869154836,0.000162766222222223
readout_only,False,True,False,42,0.05983349995221943,2048,8,1.0,8,1.0,0.0,0.849609375,0.044921875,0.150390625,0.0205078125,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,82,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.7545190103288326,0.02341170869154836,0.000162766222222223
readout_only,False,True,False,52,0.05974310007877648,2048,8,1.0,8,1.0,0.0,0.85302734375,0.04833984375,0.14697265625,0.02490234375,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,82,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.7545190103288326,0.02341170869154836,0.000162766222222223
readout_only,False,True,False,62,0.06313499994575977,2048,8,1.0,8,1.0,0.0,0.875,0.0396728515625,0.126953125,0.0263671875,True,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,82,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.7545190103288326,0.02341170869154836,0.000162766222222223
gate_thermal,True,False,True,42,0.4025725000537932,2048,8,1.0,2,0.25,0.23333333333333334,0.08349609375,0.462890625,0.91650390625,0.09814453125,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,82,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.7545190103288326,0.02341170869154836,0.000162766222222223
gate_thermal,True,False,True,52,0.3798306999960914,2048,8,1.0,2,0.25,0.3,0.09375,0.4603271484375,0.90625,0.107421875,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,82,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.7545190103288326,0.02341170869154836,0.000162766222222223
gate_thermal,True,False,True,62,0.3662174000637606,2048,8,1.0,1,0.125,0.4666666666666667,0.0849609375,0.466064453125,0.9150390625,0.1142578125,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,82,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.7545190103288326,0.02341170869154836,0.000162766222222223
full_calibration,True,True,True,42,0.3832264000084251,2048,8,1.0,1,0.125,0.19166666666666665,0.08154296875,0.4691162109375,0.91845703125,0.09326171875,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,82,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.7545190103288326,0.02341170869154836,0.000162766222222223
full_calibration,True,True,True,52,0.3871213000966236,2048,8,1.0,2,0.25,0.31666666666666665,0.08935546875,0.465087890625,0.91064453125,0.099609375,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,82,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.7545190103288326,0.02341170869154836,0.000162766222222223
full_calibration,True,True,True,62,0.39048140007071197,2048,8,1.0,2,0.25,0.45,0.0869140625,0.4722900390625,0.9130859375,0.10986328125,False,fake_nairobi,FakeNairobiV2,7,8,4,3,7,42,2,82,4-1-5-0-3-2-6,2-6-4-1-0-5-3,755,1003,0.026585714285714292,0.05800000000000005,9.61541163743683e-05,8.424307545467965e-05,431,0,996,0,3.7545190103288326,0.02341170869154836,0.000162766222222223
